hypothesis,registration,coil,point,combo,mode,retcode,Id_A,Id_target_A,Id_err_rel,T_mN,T_target_mN,T_err_rel,T_err_sigma,Id_rms_rel,Id_pp_rel,Id_f_dominant_Hz,current_eff,anode_eff,error
H1a,L38-hist,1p6kW,Xe2,c_up=1/160_c_exit=1/800_c_plume=1/32,vacuum,success,2.9981883187489027,8.044447084198758,-0.6272971545007648,23.264958793977044,83.4,-0.7210436595446398,-12.272457388984277,1.0680406483934393,3.7799069370367513,5993.999999999999,1.1991311530356141,0.07212483256149897,
H1a,L38-hist,1p6kW,Xe2,c_up=1/160_c_exit=1/800_c_plume=1/8,vacuum,success,3.230048619084869,8.044447084198758,-0.5984747509335394,30.13121956749544,83.4,-0.6387143936751146,-10.871179680102971,1.241221487233914,4.440659994198653,6992.999999999998,1.148410054523251,0.11229579946144526,
H1a,L38-hist,1p6kW,Xe2,c_up=1/25_c_exit=1/100_c_plume=1/16,vacuum,success,4.96495017618744,8.044447084198758,-0.38281026349967495,72.11046766926759,83.4,-0.1353660950927147,-2.3039861899453884,1.2180976003431905,4.5174090555327,5993.999999999999,0.7688152460022978,0.4184281363259256,
H1a,L38-hist,1p6kW,Xe2,c_up=1/25_c_exit=1/100_c_plume=1/32,vacuum,success,4.588043791824923,8.044447084198758,-0.4296632517060182,71.95774605903165,83.4,-0.13719728946005225,-2.335153865503746,2.7997398117734535,17.498453641623428,3995.999999999999,0.9105873122766327,0.4508859460943902,
H1a,L38-hist,1p6kW,Xe2,c_up=1/25_c_exit=1/100_c_plume=1/8,vacuum,success,5.50370148144145,8.044447084198758,-0.3158384381380229,74.19361531823792,83.4,-0.11038830553671569,-1.8788540166861405,1.1895675028163128,4.809613248024488,5993.999999999999,0.6282977683145711,0.3995925185057433,
H1a,L38-hist,1p6kW,Xe2,c_up=1/25_c_exit=1/300_c_plume=1/16,vacuum,success,3.8633684403807695,8.044447084198758,-0.5197471746729044,54.171707002713866,83.4,-0.35045914864851485,-5.964957754548191,2.8736721547934403,17.59019360808517,3995.999999999999,0.8662512081697256,0.30347160690818853,
H1a,L38-hist,1p6kW,Xe2,c_up=1/25_c_exit=1/300_c_plume=1/32,vacuum,success,3.4524737988534446,8.044447084198758,-0.570825221085121,63.267504063904326,83.4,-0.24139683376613516,-4.108672640019525,3.2806549008579102,19.68752336419217,6992.999999999998,1.0787959778729133,0.4632017188845596,
H1a,L38-hist,1p6kW,Xe2,c_up=1/25_c_exit=1/300_c_plume=1/8,vacuum,success,4.219199626732672,8.044447084198758,-0.4755140306634372,69.74432998201188,83.4,-0.16373705057539711,-2.786871432242473,1.0976504712536634,3.705396911502645,5993.999999999999,0.9205830848970025,0.4606031346926539,
H1a,L38-hist,1p6kW,Xe2,c_up=1/25_c_exit=1/800_c_plume=1/16,vacuum,success,3.615359729169671,8.044447084198758,-0.5505769767233458,45.62056832876963,83.4,-0.45299078742482457,-7.7100880961694624,0.3413458376601246,1.6525950536717688,5993.999999999999,1.0022986941828025,0.22999003366117923,
H1a,L38-hist,1p6kW,Xe2,c_up=1/25_c_exit=1/800_c_plume=1/32,vacuum,success,3.5069532211932657,8.044447084198758,-0.5640529194254045,38.0639951335263,83.4,-0.5435971806531619,-9.25224589111708,0.19815551707421256,1.0101211420338592,5993.999999999999,1.0019041467922833,0.16505850826615462,
H1a,L38-hist,1p6kW,Xe2,c_up=1/25_c_exit=1/800_c_plume=1/8,vacuum,success,3.5169805172408988,8.044447084198758,-0.56280643275669,48.64931079224882,83.4,-0.41667493054857535,-7.091977389336976,0.5189014838317723,2.5339323163054406,5993.999999999999,1.0105101003991606,0.268857757555011,
H1a,L38-hist,1p6kW,Xe2,c_up=1/64_c_exit=1/100_c_plume=1/16,vacuum,success,4.300814248571122,8.044447084198758,-0.4653685699519408,62.66019106133157,83.4,-0.2486787642526191,-4.232614069116006,0.5004328066916943,2.615942696546234,6992.999999999998,0.849013823316434,0.3647303421939399,
H1a,L38-hist,1p6kW,Xe2,c_up=1/64_c_exit=1/100_c_plume=1/32,vacuum,success,3.994123405875379,8.044447084198758,-0.5034931097103237,59.806497290841904,83.4,-0.2828957159371474,-4.815000552889407,1.1756454646953598,4.901816158895106,4994.999999999999,0.8965265147417476,0.35777863817084327,
H1a,L38-hist,1p6kW,Xe2,c_up=1/64_c_exit=1/100_c_plume=1/8,vacuum,success,4.517052811568155,8.044447084198758,-0.4384880944222082,63.18519577716418,83.4,-0.24238374367908658,-4.12547024955833,0.8043363813934631,3.0835223829052296,6992.999999999998,0.7538739958821483,0.35311376962860963,
H1a,L38-hist,1p6kW,Xe2,c_up=1/64_c_exit=1/300_c_plume=1/16,vacuum,success,3.569161583619221,8.044447084198758,-0.5563198382360026,56.59850153066027,83.4,-0.3213608929177425,-5.469693565171372,2.4127689923917597,14.24135193146748,3995.999999999999,0.9653991949632632,0.3585773117253407,
H1a,L38-hist,1p6kW,Xe2,c_up=1/64_c_exit=1/300_c_plume=1/32,vacuum,success,3.046504648192212,8.044447084198758,-0.621290982922085,49.251514617194665,83.4,-0.40945426118471623,-6.969078649552109,2.5249144792448774,12.939028909369368,3995.999999999999,1.0461124402682294,0.3181093885194826,
H1a,L38-hist,1p6kW,Xe2,c_up=1/64_c_exit=1/300_c_plume=1/8,vacuum,success,3.712413317093415,8.044447084198758,-0.5385123081503647,53.618347073130955,83.4,-0.35709415979459286,-6.077888352422253,0.9537901407014607,4.336178206383486,6992.999999999998,0.9629615966584928,0.30939242158140506,
H1a,L38-hist,1p6kW,Xe2,c_up=1/64_c_exit=1/800_c_plume=1/16,vacuum,success,3.519967294830441,8.044447084198758,-0.5624351483715384,36.22683803918074,83.4,-0.565625443175291,-9.627175910371276,1.0658191240960273,4.380875519117147,5993.999999999999,1.0764091543957632,0.14895715914821617,
H1a,L38-hist,1p6kW,Xe2,c_up=1/64_c_exit=1/800_c_plume=1/32,vacuum,success,2.8789322841892266,8.044447084198758,-0.6421217948161848,27.9124333834816,83.4,-0.6653185445625708,-11.323993187044572,1.1535853638093334,6.197673561833084,5993.999999999999,1.1353308142638316,0.10811926873043148,
H1a,L38-hist,1p6kW,Xe2,c_up=1/64_c_exit=1/800_c_plume=1/8,vacuum,success,3.3070423163051847,8.044447084198758,-0.5889037143645315,42.226188709042304,83.4,-0.49369078286520024,-8.402818630807692,1.1733835006842288,4.433534657003757,5993.999999999999,1.1994341352738511,0.21540866379743923,
H1a,L38-hist,1p6kW,Xe3,c_up=1/160_c_exit=1/100_c_plume=1/16,vacuum,success,3.7800955005601375,6.946746435450754,-0.4558466275277459,65.55817205059708,86.8,-0.24472152015441154,-4.335066928449575,1.3774179962087667,4.697740805109724,6992.999999999998,1.068358561205826,0.4145005314991644,
H1a,L38-hist,1p6kW,Xe3,c_up=1/160_c_exit=1/100_c_plume=1/32,vacuum,success,3.619828407608996,6.946746435450754,-0.4789174412446917,59.56062297193944,86.8,-0.31381770769655026,-5.55905653633889,1.1508978754442205,3.4809504294846465,5993.999999999999,1.046447778517371,0.3572766812815117,
H1a,L38-hist,1p6kW,Xe3,c_up=1/160_c_exit=1/100_c_plume=1/8,vacuum,success,3.9170573902470314,6.946746435450754,-0.43613065099692744,65.23930066628083,86.8,-0.24839515361427625,-4.400142721167179,1.34316532860083,4.530770566854275,6992.999999999998,0.9384699134790048,0.3961255468365943,
H1a,L38-hist,1p6kW,Xe3,c_up=1/160_c_exit=1/300_c_plume=1/16,vacuum,success,3.374897706954462,6.946746435450754,-0.5141757744702431,45.613837516078384,86.8,-0.4744949594921845,-8.405339282432982,1.0292268973555163,3.6971373876117433,6992.999999999998,1.1591303591299782,0.22475367456957593,
H1a,L38-hist,1p6kW,Xe3,c_up=1/160_c_exit=1/300_c_plume=1/32,vacuum,success,3.423653408219359,6.946746435450754,-0.5071572800256947,39.681169485135335,86.8,-0.5428436695260906,-9.61608786017646,0.9194835785923655,4.079445101511736,6992.999999999998,1.074242905002447,0.16766921312014868,
H1a,L38-hist,1p6kW,Xe3,c_up=1/160_c_exit=1/300_c_plume=1/8,vacuum,success,3.369596440358068,6.946746435450754,-0.5149389038928661,43.477297552767304,86.8,-0.4991094751985334,-8.84136784637402,1.0931975720129319,4.3507280051251636,6992.999999999998,0.9720589157549825,0.20451321911214543,
H1a,L38-hist,1p6kW,Xe3,c_up=1/160_c_exit=1/800_c_plume=1/16,vacuum,success,3.357449496630307,6.946746435450754,-0.5166874841585531,30.700486271488483,86.8,-0.646307761849211,-11.44888035275745,1.1909016860901829,4.643962573675638,6992.999999999998,1.1222174866142112,0.10234230934677441,
H1a,L38-hist,1p6kW,Xe3,c_up=1/160_c_exit=1/800_c_plume=1/32,vacuum,success,3.2277210771537184,6.946746435450754,-0.5353621861477543,23.420862623948995,86.8,-0.7301743937333066,-12.934517831847144,1.0856412537555618,4.434493568476352,5993.999999999999,1.088065422421132,0.06195608510115645,
H1a,L38-hist,1p6kW,Xe3,c_up=1/160_c_exit=1/800_c_plume=1/8,vacuum,success,3.157166087937728,6.946746435450754,-0.5455187378330056,30.68241710748503,86.8,-0.6465159319414167,-11.452567937247952,1.3278193533904108,4.983734201843914,6992.999999999998,1.0982803052549062,0.1087065974242573,
