Ionization energy (eV): 44.1354
Energy (eV)	Rate coefficient (m^3/s)
263.0	4.549568e-15
264.0	4.552271e-15
265.0	4.554938e-15
266.0	4.557570e-15
267.0	4.560166e-15
268.0	4.562728e-15
269.0	4.565256e-15
270.0	4.567749e-15
271.0	4.570209e-15
272.0	4.572636e-15
273.0	4.575030e-15
274.0	4.577391e-15
275.0	4.579721e-15
276.0	4.582018e-15
277.0	4.584284e-15
278.0	4.586519e-15
279.0	4.588724e-15
280.0	4.590898e-15
281.0	4.593041e-15
282.0	4.595156e-15
283.0	4.597240e-15
284.0	4.599296e-15
285.0	4.601323e-15
286.0	4.603322e-15
287.0	4.605292e-15
288.0	4.607234e-15
289.0	4.609149e-15
290.0	4.611037e-15
291.0	4.612898e-15
292.0	4.614732e-15
293.0	4.616540e-15
294.0	4.618321e-15
295.0	4.620077e-15
296.0	4.621808e-15
297.0	4.623513e-15
298.0	4.625193e-15
299.0	4.626848e-15
300.0	4.628479e-15
