Ionization energy (eV): 42.9
Energy (eV)	Rate coefficient (m^3/s)
263.0	1.209026e-14
264.0	1.211543e-14
265.0	1.214054e-14
266.0	1.216559e-14
267.0	1.219058e-14
268.0	1.221552e-14
269.0	1.224040e-14
270.0	1.226523e-14
271.0	1.229000e-14
272.0	1.231471e-14
273.0	1.233937e-14
274.0	1.236398e-14
275.0	1.238853e-14
276.0	1.241302e-14
277.0	1.243747e-14
278.0	1.246186e-14
279.0	1.248619e-14
280.0	1.251048e-14
281.0	1.253471e-14
282.0	1.255889e-14
283.0	1.258302e-14
284.0	1.260710e-14
285.0	1.263113e-14
286.0	1.265511e-14
287.0	1.267904e-14
288.0	1.270292e-14
289.0	1.272674e-14
290.0	1.275052e-14
291.0	1.277426e-14
292.0	1.279794e-14
293.0	1.282157e-14
294.0	1.284516e-14
295.0	1.286870e-14
296.0	1.289219e-14
297.0	1.291563e-14
298.0	1.293903e-14
299.0	1.296238e-14
300.0	1.298569e-14
