Excitation energy (eV): 9.31
Energy (eV)	Rate coefficient (m^3/s)
263.0	3.188089e-15
264.0	3.182887e-15
265.0	3.177707e-15
266.0	3.172548e-15
267.0	3.167410e-15
268.0	3.162293e-15
269.0	3.157196e-15
270.0	3.152121e-15
271.0	3.147066e-15
272.0	3.142031e-15
273.0	3.137017e-15
274.0	3.132023e-15
275.0	3.127049e-15
276.0	3.122095e-15
277.0	3.117161e-15
278.0	3.112246e-15
279.0	3.107352e-15
280.0	3.102476e-15
281.0	3.097620e-15
282.0	3.092784e-15
283.0	3.087967e-15
284.0	3.083168e-15
285.0	3.078389e-15
286.0	3.073629e-15
287.0	3.068887e-15
288.0	3.064164e-15
289.0	3.059460e-15
290.0	3.054774e-15
291.0	3.050106e-15
292.0	3.045457e-15
293.0	3.040826e-15
294.0	3.036212e-15
295.0	3.031617e-15
296.0	3.027040e-15
297.0	3.022480e-15
298.0	3.017938e-15
299.0	3.013413e-15
300.0	3.008906e-15
