Momentum transfer, no inelastic energy loss (eV): 0.0
Energy (eV)	Rate coefficient (m^3/s)
262.0	4.746933e-14
263.0	4.734910e-14
264.0	4.722953e-14
265.0	4.711059e-14
266.0	4.699229e-14
267.0	4.687463e-14
268.0	4.675758e-14
269.0	4.664116e-14
270.0	4.652536e-14
271.0	4.641016e-14
272.0	4.629558e-14
273.0	4.618159e-14
274.0	4.606820e-14
275.0	4.595540e-14
276.0	4.584319e-14
277.0	4.573156e-14
278.0	4.562050e-14
279.0	4.551003e-14
280.0	4.540011e-14
281.0	4.529077e-14
282.0	4.518198e-14
283.0	4.507375e-14
284.0	4.496607e-14
285.0	4.485893e-14
286.0	4.475234e-14
287.0	4.464628e-14
288.0	4.454076e-14
289.0	4.443577e-14
290.0	4.433131e-14
291.0	4.422737e-14
292.0	4.412394e-14
293.0	4.402103e-14
294.0	4.391863e-14
295.0	4.381674e-14
296.0	4.371534e-14
297.0	4.361445e-14
298.0	4.351405e-14
299.0	4.341414e-14
300.0	4.331472e-14
