Excitation energy (eV): 1.408
Energy (eV)	Rate coefficient (m^3/s)
0.0	0.000000e+00
1.0	2.990221e-16
2.0	7.248822e-16
3.0	7.496070e-16
4.0	6.710843e-16
5.0	5.821340e-16
6.0	5.034910e-16
7.0	4.379114e-16
8.0	3.839365e-16
9.0	3.394344e-16
10.0	3.024822e-16
11.0	2.715268e-16
12.0	2.453569e-16
13.0	2.230357e-16
14.0	2.038381e-16
15.0	1.871990e-16
16.0	1.726744e-16
17.0	1.599125e-16
18.0	1.486318e-16
19.0	1.386053e-16
20.0	1.296480e-16
21.0	1.216083e-16
22.0	1.143609e-16
23.0	1.078015e-16
24.0	1.018425e-16
25.0	9.641018e-17
26.0	9.144196e-17
27.0	8.688443e-17
28.0	8.269181e-17
29.0	7.882463e-17
30.0	7.524872e-17
31.0	7.193439e-17
32.0	6.885569e-17
33.0	6.598989e-17
34.0	6.331700e-17
35.0	6.081937e-17
36.0	5.848135e-17
37.0	5.628905e-17
38.0	5.423011e-17
39.0	5.229345e-17
40.0	5.046917e-17
41.0	4.874836e-17
42.0	4.712300e-17
43.0	4.558586e-17
44.0	4.413038e-17
45.0	4.275062e-17
46.0	4.144120e-17
47.0	4.019719e-17
48.0	3.901413e-17
49.0	3.788791e-17
50.0	3.681478e-17
51.0	3.579132e-17
52.0	3.481437e-17
53.0	3.388102e-17
54.0	3.298861e-17
55.0	3.213465e-17
56.0	3.131688e-17
57.0	3.053319e-17
58.0	2.978162e-17
59.0	2.906036e-17
60.0	2.836772e-17
61.0	2.770215e-17
62.0	2.706218e-17
63.0	2.644647e-17
64.0	2.585373e-17
65.0	2.528280e-17
66.0	2.473256e-17
67.0	2.420198e-17
68.0	2.369010e-17
69.0	2.319599e-17
70.0	2.271882e-17
71.0	2.225777e-17
72.0	2.181211e-17
73.0	2.138111e-17
74.0	2.096411e-17
75.0	2.056049e-17
76.0	2.016965e-17
77.0	1.979103e-17
78.0	1.942411e-17
79.0	1.906837e-17
80.0	1.872337e-17
81.0	1.838863e-17
82.0	1.806375e-17
83.0	1.774832e-17
84.0	1.744196e-17
85.0	1.714431e-17
86.0	1.685503e-17
87.0	1.657379e-17
88.0	1.630028e-17
89.0	1.603421e-17
90.0	1.577530e-17
91.0	1.552328e-17
92.0	1.527790e-17
93.0	1.503891e-17
94.0	1.480609e-17
95.0	1.457921e-17
96.0	1.435806e-17
97.0	1.414245e-17
98.0	1.393218e-17
99.0	1.372707e-17
100.0	1.352694e-17
101.0	1.333162e-17
102.0	1.314096e-17
103.0	1.295480e-17
104.0	1.277299e-17
105.0	1.259539e-17
106.0	1.242188e-17
107.0	1.225230e-17
108.0	1.208655e-17
109.0	1.192451e-17
110.0	1.176605e-17
111.0	1.161107e-17
112.0	1.145946e-17
113.0	1.131112e-17
114.0	1.116595e-17
115.0	1.102386e-17
116.0	1.088476e-17
117.0	1.074856e-17
118.0	1.061518e-17
119.0	1.048453e-17
120.0	1.035654e-17
121.0	1.023113e-17
122.0	1.010823e-17
123.0	9.987773e-18
124.0	9.869689e-18
125.0	9.753912e-18
126.0	9.640382e-18
127.0	9.529036e-18
128.0	9.419817e-18
