Ionization energy (eV): 44.1354
Energy (eV)	Rate coefficient (m^3/s)
0.0	0.000000e+00
1.0	9.034841e-46
2.0	5.599984e-31
3.0	5.914261e-26
4.0	2.111111e-23
5.0	7.551654e-22
6.0	8.452847e-21
7.0	4.840627e-20
8.0	1.816583e-19
9.0	5.131067e-19
10.0	1.186005e-18
11.0	2.366779e-18
12.0	4.226969e-18
13.0	6.927400e-18
14.0	1.060696e-17
15.0	1.537623e-17
16.0	2.131521e-17
17.0	2.847398e-17
18.0	3.687523e-17
19.0	4.651783e-17
20.0	5.738069e-17
21.0	6.942674e-17
22.0	8.260647e-17
23.0	9.686120e-17
24.0	1.121259e-16
25.0	1.283314e-16
26.0	1.454063e-16
27.0	1.632789e-16
28.0	1.818777e-16
29.0	2.011329e-16
30.0	2.209769e-16
31.0	2.413446e-16
32.0	2.621743e-16
33.0	2.834072e-16
34.0	3.049881e-16
35.0	3.268651e-16
36.0	3.489898e-16
37.0	3.713170e-16
38.0	3.938049e-16
39.0	4.164148e-16
40.0	4.391107e-16
41.0	4.618598e-16
42.0	4.846319e-16
43.0	5.073990e-16
44.0	5.301360e-16
45.0	5.528196e-16
46.0	5.754287e-16
47.0	5.979442e-16
48.0	6.203487e-16
49.0	6.426266e-16
50.0	6.647637e-16
51.0	6.867473e-16
52.0	7.085660e-16
53.0	7.302097e-16
54.0	7.516693e-16
55.0	7.729368e-16
56.0	7.940052e-16
57.0	8.148683e-16
58.0	8.355208e-16
59.0	8.559581e-16
60.0	8.761762e-16
61.0	8.961719e-16
62.0	9.159424e-16
63.0	9.354856e-16
64.0	9.547997e-16
65.0	9.738834e-16
66.0	9.927359e-16
67.0	1.011357e-15
68.0	1.029745e-15
69.0	1.047902e-15
70.0	1.065828e-15
71.0	1.083522e-15
72.0	1.100987e-15
73.0	1.118223e-15
74.0	1.135231e-15
75.0	1.152014e-15
76.0	1.168571e-15
77.0	1.184906e-15
78.0	1.201019e-15
79.0	1.216914e-15
80.0	1.232591e-15
81.0	1.248053e-15
82.0	1.263303e-15
83.0	1.278341e-15
84.0	1.293172e-15
85.0	1.307796e-15
86.0	1.322217e-15
87.0	1.336437e-15
88.0	1.350457e-15
89.0	1.364282e-15
90.0	1.377912e-15
91.0	1.391352e-15
92.0	1.404602e-15
93.0	1.417666e-15
94.0	1.430546e-15
95.0	1.443245e-15
96.0	1.455765e-15
97.0	1.468108e-15
98.0	1.480277e-15
99.0	1.492275e-15
100.0	1.504104e-15
101.0	1.515766e-15
102.0	1.527263e-15
103.0	1.538599e-15
104.0	1.549775e-15
105.0	1.560794e-15
106.0	1.571658e-15
107.0	1.582369e-15
108.0	1.592930e-15
109.0	1.603343e-15
110.0	1.613609e-15
111.0	1.623732e-15
112.0	1.633714e-15
