Ionization energy (eV): 24.284
Energy (eV)	Rate coefficient (m^3/s)
263.0	3.566279e-14
264.0	3.567843e-14
265.0	3.569384e-14
266.0	3.570902e-14
267.0	3.572396e-14
268.0	3.573867e-14
269.0	3.575316e-14
270.0	3.576742e-14
271.0	3.578147e-14
272.0	3.579529e-14
273.0	3.580891e-14
274.0	3.582231e-14
275.0	3.583550e-14
276.0	3.584849e-14
277.0	3.586127e-14
278.0	3.587386e-14
279.0	3.588624e-14
280.0	3.589843e-14
281.0	3.591043e-14
282.0	3.592223e-14
283.0	3.593385e-14
284.0	3.594529e-14
285.0	3.595654e-14
286.0	3.596761e-14
287.0	3.597850e-14
288.0	3.598921e-14
289.0	3.599976e-14
290.0	3.601013e-14
291.0	3.602033e-14
292.0	3.603037e-14
293.0	3.604024e-14
294.0	3.604995e-14
295.0	3.605949e-14
296.0	3.606888e-14
297.0	3.607812e-14
298.0	3.608720e-14
299.0	3.609612e-14
300.0	3.610490e-14
