Excitation energy (eV): 0.0049335
Energy (eV)	Rate coefficient (m^3/s)
263.0	8.154314e-14
264.0	8.169723e-14
265.0	8.185104e-14
266.0	8.200455e-14
267.0	8.215779e-14
268.0	8.231074e-14
269.0	8.246341e-14
270.0	8.261580e-14
271.0	8.276791e-14
272.0	8.291975e-14
273.0	8.307131e-14
274.0	8.322259e-14
275.0	8.337361e-14
276.0	8.352434e-14
277.0	8.367481e-14
278.0	8.382501e-14
279.0	8.397497e-14
280.0	8.412465e-14
281.0	8.427407e-14
282.0	8.442323e-14
283.0	8.457212e-14
284.0	8.472076e-14
285.0	8.486914e-14
286.0	8.501727e-14
287.0	8.516513e-14
288.0	8.531274e-14
289.0	8.546010e-14
290.0	8.560720e-14
291.0	8.575405e-14
292.0	8.590065e-14
293.0	8.604700e-14
294.0	8.619311e-14
295.0	8.633897e-14
296.0	8.648459e-14
297.0	8.662997e-14
298.0	8.677511e-14
299.0	8.692000e-14
300.0	8.706466e-14
