Excitation energy (eV): 1.947
Energy (eV)	Rate coefficient (m^3/s)
0.0	0.000000e+00
1.0	5.665604e-17
2.0	1.601407e-16
3.0	1.743004e-16
4.0	1.600873e-16
5.0	1.410172e-16
6.0	1.232216e-16
7.0	1.079586e-16
8.0	9.517264e-17
9.0	8.450086e-17
10.0	7.555916e-17
11.0	6.801624e-17
12.0	6.160395e-17
13.0	5.610994e-17
14.0	5.136693e-17
15.0	4.724294e-17
16.0	4.363321e-17
17.0	4.045405e-17
18.0	3.763806e-17
19.0	3.513057e-17
20.0	3.288684e-17
21.0	3.087005e-17
22.0	2.904962e-17
23.0	2.740003e-17
24.0	2.589983e-17
25.0	2.453088e-17
26.0	2.327775e-17
27.0	2.212725e-17
28.0	2.106805e-17
29.0	2.009038e-17
30.0	1.918574e-17
31.0	1.834676e-17
32.0	1.756698e-17
33.0	1.684074e-17
34.0	1.616304e-17
35.0	1.552947e-17
36.0	1.493612e-17
37.0	1.437953e-17
38.0	1.385658e-17
39.0	1.336450e-17
40.0	1.290082e-17
41.0	1.246328e-17
42.0	1.204988e-17
43.0	1.165880e-17
44.0	1.128838e-17
45.0	1.093714e-17
46.0	1.060372e-17
47.0	1.028687e-17
48.0	9.985473e-18
49.0	9.698489e-18
50.0	9.424974e-18
51.0	9.164062e-18
52.0	8.914954e-18
53.0	8.676917e-18
54.0	8.449276e-18
55.0	8.231407e-18
56.0	8.022732e-18
57.0	7.822719e-18
58.0	7.630872e-18
59.0	7.446733e-18
60.0	7.269876e-18
61.0	7.099903e-18
62.0	6.936447e-18
63.0	6.779163e-18
64.0	6.627729e-18
65.0	6.481846e-18
66.0	6.341233e-18
67.0	6.205628e-18
68.0	6.074785e-18
69.0	5.948472e-18
70.0	5.826474e-18
71.0	5.708588e-18
72.0	5.594621e-18
73.0	5.484394e-18
74.0	5.377738e-18
75.0	5.274492e-18
76.0	5.174506e-18
77.0	5.077638e-18
78.0	4.983754e-18
79.0	4.892726e-18
80.0	4.804434e-18
81.0	4.718765e-18
82.0	4.635610e-18
83.0	4.554868e-18
84.0	4.476443e-18
85.0	4.400241e-18
86.0	4.326176e-18
87.0	4.254165e-18
88.0	4.184128e-18
89.0	4.115992e-18
90.0	4.049685e-18
91.0	3.985138e-18
92.0	3.922287e-18
93.0	3.861070e-18
94.0	3.801429e-18
95.0	3.743307e-18
96.0	3.686651e-18
97.0	3.631409e-18
98.0	3.577533e-18
99.0	3.524975e-18
100.0	3.473691e-18
101.0	3.423639e-18
102.0	3.374776e-18
103.0	3.327065e-18
104.0	3.280467e-18
105.0	3.234946e-18
106.0	3.190468e-18
107.0	3.147000e-18
108.0	3.104510e-18
109.0	3.062967e-18
110.0	3.022342e-18
111.0	2.982607e-18
112.0	2.943735e-18
113.0	2.905700e-18
114.0	2.868477e-18
115.0	2.832041e-18
116.0	2.796370e-18
117.0	2.761442e-18
118.0	2.727235e-18
119.0	2.693727e-18
120.0	2.660901e-18
121.0	2.628735e-18
122.0	2.597212e-18
123.0	2.566314e-18
124.0	2.536024e-18
125.0	2.506325e-18
126.0	2.477201e-18
127.0	2.448636e-18
128.0	2.420617e-18
129.0	2.393127e-18
130.0	2.366154e-18
131.0	2.339683e-18
132.0	2.313702e-18
133.0	2.288199e-18
134.0	2.263161e-18
135.0	2.238575e-18
136.0	2.214432e-18
137.0	2.190720e-18
138.0	2.167427e-18
139.0	2.144545e-18
140.0	2.122062e-18
141.0	2.099969e-18
142.0	2.078257e-18
143.0	2.056916e-18
144.0	2.035938e-18
145.0	2.015314e-18
146.0	1.995036e-18
147.0	1.975096e-18
148.0	1.955486e-18
149.0	1.936198e-18
150.0	1.917225e-18
151.0	1.898559e-18
152.0	1.880195e-18
153.0	1.862125e-18
154.0	1.844342e-18
155.0	1.826840e-18
156.0	1.809614e-18
157.0	1.792657e-18
158.0	1.775962e-18
159.0	1.759525e-18
160.0	1.743341e-18
161.0	1.727402e-18
162.0	1.711705e-18
163.0	1.696245e-18
164.0	1.681015e-18
165.0	1.666012e-18
166.0	1.651231e-18
167.0	1.636668e-18
168.0	1.622317e-18
169.0	1.608174e-18
170.0	1.594236e-18
171.0	1.580498e-18
172.0	1.566956e-18
173.0	1.553607e-18
174.0	1.540445e-18
175.0	1.527469e-18
176.0	1.514674e-18
177.0	1.502056e-18
178.0	1.489613e-18
179.0	1.477340e-18
180.0	1.465235e-18
181.0	1.453295e-18
182.0	1.441515e-18
183.0	1.429894e-18
184.0	1.418428e-18
185.0	1.407115e-18
186.0	1.395951e-18
187.0	1.384934e-18
188.0	1.374061e-18
189.0	1.363330e-18
190.0	1.352738e-18
191.0	1.342282e-18
192.0	1.331960e-18
193.0	1.321770e-18
194.0	1.311709e-18
195.0	1.301775e-18
196.0	1.291965e-18
197.0	1.282279e-18
198.0	1.272712e-18
199.0	1.263264e-18
200.0	1.253933e-18
201.0	1.244715e-18
202.0	1.235610e-18
203.0	1.226616e-18
204.0	1.217730e-18
205.0	1.208951e-18
206.0	1.200277e-18
207.0	1.191706e-18
208.0	1.183236e-18
209.0	1.174867e-18
210.0	1.166595e-18
211.0	1.158420e-18
212.0	1.150341e-18
213.0	1.142354e-18
214.0	1.134460e-18
215.0	1.126656e-18
216.0	1.118941e-18
217.0	1.111314e-18
218.0	1.103773e-18
219.0	1.096317e-18
220.0	1.088945e-18
221.0	1.081655e-18
222.0	1.074446e-18
223.0	1.067316e-18
224.0	1.060265e-18
225.0	1.053291e-18
226.0	1.046394e-18
227.0	1.039571e-18
228.0	1.032822e-18
229.0	1.026146e-18
230.0	1.019542e-18
231.0	1.013008e-18
232.0	1.006543e-18
233.0	1.000147e-18
234.0	9.938187e-19
235.0	9.875566e-19
236.0	9.813600e-19
237.0	9.752279e-19
238.0	9.691594e-19
239.0	9.631536e-19
240.0	9.572095e-19
241.0	9.513263e-19
242.0	9.455032e-19
243.0	9.397392e-19
244.0	9.340335e-19
245.0	9.283854e-19
246.0	9.227939e-19
247.0	9.172583e-19
248.0	9.117778e-19
249.0	9.063517e-19
250.0	9.009792e-19
251.0	8.956596e-19
252.0	8.903921e-19
253.0	8.851761e-19
254.0	8.800107e-19
255.0	8.748954e-19
256.0	8.698295e-19
257.0	8.648123e-19
258.0	8.598431e-19
259.0	8.549213e-19
260.0	8.500463e-19
261.0	8.452174e-19
262.0	8.404341e-19
263.0	8.356957e-19
264.0	8.310017e-19
265.0	8.263515e-19
266.0	8.217444e-19
267.0	8.171801e-19
268.0	8.126578e-19
269.0	8.081771e-19
270.0	8.037373e-19
271.0	7.993381e-19
272.0	7.949789e-19
273.0	7.906592e-19
274.0	7.863784e-19
275.0	7.821361e-19
276.0	7.779318e-19
277.0	7.737651e-19
278.0	7.696354e-19
279.0	7.655423e-19
280.0	7.614854e-19
281.0	7.574642e-19
282.0	7.534782e-19
283.0	7.495271e-19
284.0	7.456104e-19
285.0	7.417277e-19
286.0	7.378785e-19
287.0	7.340625e-19
288.0	7.302794e-19
289.0	7.265286e-19
290.0	7.228097e-19
291.0	7.191226e-19
292.0	7.154666e-19
293.0	7.118415e-19
294.0	7.082469e-19
295.0	7.046825e-19
296.0	7.011479e-19
297.0	6.976427e-19
298.0	6.941667e-19
299.0	6.907194e-19
300.0	6.873005e-19
