Ionization energy (eV): 24.284
Energy (eV)	Rate coefficient (m^3/s)
263.0	3.722355e-14
264.0	3.724025e-14
265.0	3.725671e-14
266.0	3.727292e-14
267.0	3.728890e-14
268.0	3.730463e-14
269.0	3.732013e-14
270.0	3.733540e-14
271.0	3.735044e-14
272.0	3.736525e-14
273.0	3.737984e-14
274.0	3.739421e-14
275.0	3.740837e-14
276.0	3.742231e-14
277.0	3.743603e-14
278.0	3.744955e-14
279.0	3.746287e-14
280.0	3.747598e-14
281.0	3.748889e-14
282.0	3.750160e-14
283.0	3.751411e-14
284.0	3.752644e-14
285.0	3.753857e-14
286.0	3.755051e-14
287.0	3.756227e-14
288.0	3.757385e-14
289.0	3.758524e-14
290.0	3.759646e-14
291.0	3.760750e-14
292.0	3.761837e-14
293.0	3.762907e-14
294.0	3.763959e-14
295.0	3.764995e-14
296.0	3.766015e-14
297.0	3.767018e-14
298.0	3.768005e-14
299.0	3.768977e-14
300.0	3.769933e-14
