Ionization energy (eV): 44.1354
Energy (eV)	Rate coefficient (m^3/s)
263.0	5.914438e-15
264.0	5.917952e-15
265.0	5.921420e-15
266.0	5.924841e-15
267.0	5.928216e-15
268.0	5.931547e-15
269.0	5.934832e-15
270.0	5.938074e-15
271.0	5.941272e-15
272.0	5.944427e-15
273.0	5.947539e-15
274.0	5.950609e-15
275.0	5.953637e-15
276.0	5.956624e-15
277.0	5.959570e-15
278.0	5.962475e-15
279.0	5.965341e-15
280.0	5.968167e-15
281.0	5.970954e-15
282.0	5.973702e-15
283.0	5.976413e-15
284.0	5.979085e-15
285.0	5.981720e-15
286.0	5.984318e-15
287.0	5.986879e-15
288.0	5.989405e-15
289.0	5.991894e-15
290.0	5.994348e-15
291.0	5.996767e-15
292.0	5.999152e-15
293.0	6.001502e-15
294.0	6.003818e-15
295.0	6.006100e-15
296.0	6.008350e-15
297.0	6.010566e-15
298.0	6.012750e-15
299.0	6.014902e-15
300.0	6.017022e-15
