Ionization energy (eV): 14.534
Energy (eV)	Rate coefficient (m^3/s)
263.0	8.752445e-14
264.0	8.757953e-14
265.0	8.763406e-14
266.0	8.768806e-14
267.0	8.774153e-14
268.0	8.779448e-14
269.0	8.784692e-14
270.0	8.789884e-14
271.0	8.795026e-14
272.0	8.800118e-14
273.0	8.805161e-14
274.0	8.810153e-14
275.0	8.815098e-14
276.0	8.819993e-14
277.0	8.824842e-14
278.0	8.829643e-14
279.0	8.834397e-14
280.0	8.839105e-14
281.0	8.843767e-14
282.0	8.848384e-14
283.0	8.852955e-14
284.0	8.857481e-14
285.0	8.861964e-14
286.0	8.866403e-14
287.0	8.870798e-14
288.0	8.875151e-14
289.0	8.879460e-14
290.0	8.883728e-14
291.0	8.887954e-14
292.0	8.892139e-14
293.0	8.896282e-14
294.0	8.900385e-14
295.0	8.904448e-14
296.0	8.908471e-14
297.0	8.912454e-14
298.0	8.916399e-14
299.0	8.920304e-14
300.0	8.924171e-14
