Excitation energy (eV): 2.211
Energy (eV)	Rate coefficient (m^3/s)
0.0	0.000000e+00
1.0	1.814854e-17
2.0	6.055682e-17
3.0	6.965969e-17
4.0	6.577353e-17
5.0	5.890780e-17
6.0	5.204656e-17
7.0	4.596148e-17
8.0	4.075893e-17
9.0	3.635579e-17
10.0	3.262879e-17
11.0	2.946028e-17
12.0	2.675006e-17
13.0	2.441630e-17
14.0	2.239317e-17
15.0	2.062791e-17
16.0	1.907814e-17
17.0	1.770968e-17
18.0	1.649480e-17
19.0	1.541084e-17
20.0	1.443918e-17
21.0	1.356441e-17
22.0	1.277368e-17
23.0	1.205623e-17
24.0	1.140299e-17
25.0	1.080625e-17
26.0	1.025946e-17
27.0	9.757000e-18
28.0	9.294027e-18
29.0	8.866355e-18
30.0	8.470349e-18
31.0	8.102838e-18
32.0	7.761045e-18
33.0	7.442530e-18
34.0	7.145142e-18
35.0	6.866977e-18
36.0	6.606346e-18
37.0	6.361745e-18
38.0	6.131830e-18
39.0	5.915402e-18
40.0	5.711379e-18
41.0	5.518792e-18
42.0	5.336766e-18
43.0	5.164508e-18
44.0	5.001303e-18
45.0	4.846499e-18
46.0	4.699504e-18
47.0	4.559779e-18
48.0	4.426832e-18
49.0	4.300210e-18
50.0	4.179503e-18
51.0	4.064330e-18
52.0	3.954344e-18
53.0	3.849223e-18
54.0	3.748672e-18
55.0	3.652419e-18
56.0	3.560210e-18
57.0	3.471812e-18
58.0	3.387008e-18
59.0	3.305597e-18
60.0	3.227393e-18
61.0	3.152221e-18
62.0	3.079920e-18
63.0	3.010338e-18
64.0	2.943335e-18
65.0	2.878779e-18
66.0	2.816547e-18
67.0	2.756523e-18
68.0	2.698599e-18
69.0	2.642674e-18
70.0	2.588653e-18
71.0	2.536447e-18
72.0	2.485970e-18
73.0	2.437145e-18
74.0	2.389896e-18
75.0	2.344153e-18
76.0	2.299850e-18
77.0	2.256924e-18
78.0	2.215317e-18
79.0	2.174971e-18
80.0	2.135835e-18
81.0	2.097857e-18
82.0	2.060992e-18
83.0	2.025193e-18
84.0	1.990418e-18
85.0	1.956626e-18
86.0	1.923780e-18
87.0	1.891841e-18
88.0	1.860777e-18
89.0	1.830552e-18
90.0	1.801137e-18
91.0	1.772501e-18
92.0	1.744616e-18
93.0	1.717454e-18
94.0	1.690989e-18
95.0	1.665196e-18
96.0	1.640052e-18
97.0	1.615535e-18
98.0	1.591622e-18
99.0	1.568293e-18
100.0	1.545528e-18
101.0	1.523309e-18
102.0	1.501616e-18
103.0	1.480434e-18
104.0	1.459744e-18
105.0	1.439532e-18
106.0	1.419782e-18
107.0	1.400480e-18
108.0	1.381610e-18
109.0	1.363161e-18
110.0	1.345118e-18
111.0	1.327470e-18
112.0	1.310204e-18
113.0	1.293309e-18
114.0	1.276774e-18
115.0	1.260588e-18
116.0	1.244742e-18
117.0	1.229224e-18
118.0	1.214026e-18
119.0	1.199139e-18
120.0	1.184553e-18
121.0	1.170261e-18
122.0	1.156254e-18
123.0	1.142523e-18
124.0	1.129063e-18
125.0	1.115864e-18
126.0	1.102921e-18
127.0	1.090226e-18
128.0	1.077772e-18
129.0	1.065554e-18
130.0	1.053565e-18
131.0	1.041799e-18
132.0	1.030250e-18
133.0	1.018913e-18
134.0	1.007783e-18
135.0	9.968531e-19
136.0	9.861197e-19
137.0	9.755776e-19
138.0	9.652219e-19
139.0	9.550481e-19
140.0	9.450517e-19
141.0	9.352285e-19
142.0	9.255742e-19
143.0	9.160849e-19
144.0	9.067566e-19
145.0	8.975855e-19
146.0	8.885680e-19
147.0	8.797004e-19
148.0	8.709793e-19
149.0	8.624014e-19
150.0	8.539632e-19
151.0	8.456618e-19
152.0	8.374940e-19
