Excitation energy (eV): 11.19
Energy (eV)	Rate coefficient (m^3/s)
263.0	3.893723e-16
264.0	3.877013e-16
265.0	3.860425e-16
266.0	3.843957e-16
267.0	3.827609e-16
268.0	3.811379e-16
269.0	3.795268e-16
270.0	3.779272e-16
271.0	3.763391e-16
272.0	3.747623e-16
273.0	3.731969e-16
274.0	3.716426e-16
275.0	3.700994e-16
276.0	3.685670e-16
277.0	3.670454e-16
278.0	3.655345e-16
279.0	3.640344e-16
280.0	3.625447e-16
281.0	3.610654e-16
282.0	3.595964e-16
283.0	3.581374e-16
284.0	3.566887e-16
285.0	3.552500e-16
286.0	3.538211e-16
287.0	3.524020e-16
288.0	3.509927e-16
289.0	3.495930e-16
290.0	3.482028e-16
291.0	3.468220e-16
292.0	3.454506e-16
293.0	3.440883e-16
294.0	3.427351e-16
295.0	3.413913e-16
296.0	3.400564e-16
297.0	3.387303e-16
298.0	3.374131e-16
299.0	3.361045e-16
300.0	3.348046e-16
