Excitation energy (eV): 2.728
Energy (eV)	Rate coefficient (m^3/s)
0.0	0.000000e+00
1.0	1.543640e-18
2.0	6.160281e-18
3.0	7.521944e-18
4.0	7.317374e-18
5.0	6.671910e-18
6.0	5.965566e-18
7.0	5.313189e-18
8.0	4.741985e-18
9.0	4.250796e-18
10.0	3.830232e-18
11.0	3.469559e-18
12.0	3.158929e-18
13.0	2.889959e-18
14.0	2.655716e-18
15.0	2.450539e-18
16.0	2.269813e-18
17.0	2.109776e-18
18.0	1.967346e-18
19.0	1.839987e-18
20.0	1.725600e-18
21.0	1.622439e-18
22.0	1.529045e-18
23.0	1.444185e-18
24.0	1.366821e-18
25.0	1.296066e-18
26.0	1.231164e-18
27.0	1.171464e-18
28.0	1.116406e-18
29.0	1.065504e-18
30.0	1.018333e-18
31.0	9.745247e-19
32.0	9.337542e-19
33.0	8.957364e-19
34.0	8.602190e-19
35.0	8.269789e-19
36.0	7.958176e-19
37.0	7.665583e-19
38.0	7.390429e-19
39.0	7.131299e-19
40.0	6.886920e-19
41.0	6.656147e-19
42.0	6.437946e-19
43.0	6.231380e-19
44.0	6.035602e-19
45.0	5.849841e-19
46.0	5.673396e-19
47.0	5.505627e-19
48.0	5.345950e-19
49.0	5.193829e-19
50.0	5.048775e-19
51.0	4.910338e-19
52.0	4.778102e-19
53.0	4.651687e-19
54.0	4.530741e-19
55.0	4.414938e-19
56.0	4.303979e-19
57.0	4.197584e-19
58.0	4.095496e-19
59.0	3.997474e-19
60.0	3.903296e-19
61.0	3.812754e-19
62.0	3.725655e-19
63.0	3.641819e-19
64.0	3.561077e-19
65.0	3.483271e-19
66.0	3.408256e-19
67.0	3.335892e-19
68.0	3.266050e-19
69.0	3.198610e-19
70.0	3.133457e-19
71.0	3.070484e-19
72.0	3.009590e-19
73.0	2.950682e-19
74.0	2.893669e-19
75.0	2.838467e-19
76.0	2.784996e-19
77.0	2.733183e-19
78.0	2.682955e-19
79.0	2.634246e-19
80.0	2.586992e-19
81.0	2.541133e-19
82.0	2.496612e-19
83.0	2.453376e-19
84.0	2.411372e-19
85.0	2.370553e-19
86.0	2.330871e-19
87.0	2.292284e-19
88.0	2.254750e-19
89.0	2.218228e-19
90.0	2.182680e-19
91.0	2.148072e-19
92.0	2.114369e-19
93.0	2.081537e-19
94.0	2.049545e-19
95.0	2.018365e-19
96.0	1.987966e-19
97.0	1.958323e-19
98.0	1.929409e-19
99.0	1.901199e-19
100.0	1.873670e-19
101.0	1.846798e-19
102.0	1.820562e-19
103.0	1.794942e-19
104.0	1.769916e-19
105.0	1.745467e-19
106.0	1.721575e-19
107.0	1.698223e-19
108.0	1.675393e-19
109.0	1.653071e-19
110.0	1.631240e-19
111.0	1.609885e-19
112.0	1.588991e-19
113.0	1.568546e-19
114.0	1.548535e-19
115.0	1.528946e-19
116.0	1.509766e-19
117.0	1.490984e-19
118.0	1.472588e-19
119.0	1.454567e-19
120.0	1.436911e-19
121.0	1.419609e-19
122.0	1.402651e-19
123.0	1.386028e-19
124.0	1.369730e-19
125.0	1.353750e-19
126.0	1.338078e-19
127.0	1.322705e-19
128.0	1.307625e-19
129.0	1.292829e-19
130.0	1.278310e-19
131.0	1.264061e-19
132.0	1.250074e-19
133.0	1.236343e-19
134.0	1.222862e-19
135.0	1.209624e-19
136.0	1.196623e-19
137.0	1.183853e-19
138.0	1.171309e-19
139.0	1.158984e-19
140.0	1.146874e-19
141.0	1.134974e-19
142.0	1.123278e-19
143.0	1.111781e-19
144.0	1.100479e-19
145.0	1.089367e-19
146.0	1.078441e-19
147.0	1.067697e-19
148.0	1.057129e-19
149.0	1.046735e-19
150.0	1.036510e-19
151.0	1.026450e-19
152.0	1.016552e-19
153.0	1.006812e-19
154.0	9.972265e-20
155.0	9.877921e-20
156.0	9.785055e-20
157.0	9.693634e-20
158.0	9.603628e-20
159.0	9.515007e-20
160.0	9.427739e-20
161.0	9.341797e-20
162.0	9.257153e-20
163.0	9.173779e-20
164.0	9.091649e-20
165.0	9.010737e-20
166.0	8.931018e-20
167.0	8.852467e-20
168.0	8.775061e-20
169.0	8.698776e-20
170.0	8.623590e-20
171.0	8.549481e-20
172.0	8.476427e-20
173.0	8.404407e-20
174.0	8.333402e-20
175.0	8.263390e-20
176.0	8.194353e-20
177.0	8.126272e-20
178.0	8.059128e-20
179.0	7.992904e-20
180.0	7.927582e-20
181.0	7.863144e-20
182.0	7.799575e-20
183.0	7.736857e-20
184.0	7.674975e-20
185.0	7.613914e-20
186.0	7.553658e-20
187.0	7.494193e-20
188.0	7.435504e-20
189.0	7.377576e-20
190.0	7.320397e-20
191.0	7.263952e-20
192.0	7.208229e-20
193.0	7.153215e-20
194.0	7.098897e-20
195.0	7.045263e-20
196.0	6.992301e-20
197.0	6.939999e-20
198.0	6.888346e-20
199.0	6.837330e-20
200.0	6.786940e-20
201.0	6.737167e-20
202.0	6.687999e-20
203.0	6.639426e-20
204.0	6.591438e-20
205.0	6.544025e-20
206.0	6.497178e-20
207.0	6.450887e-20
208.0	6.405144e-20
209.0	6.359938e-20
210.0	6.315261e-20
211.0	6.271105e-20
212.0	6.227461e-20
213.0	6.184321e-20
214.0	6.141677e-20
215.0	6.099521e-20
216.0	6.057844e-20
217.0	6.016640e-20
218.0	5.975901e-20
219.0	5.935620e-20
220.0	5.895789e-20
221.0	5.856401e-20
222.0	5.817450e-20
223.0	5.778929e-20
224.0	5.740831e-20
225.0	5.703150e-20
226.0	5.665879e-20
227.0	5.629013e-20
228.0	5.592544e-20
229.0	5.556468e-20
230.0	5.520777e-20
231.0	5.485467e-20
232.0	5.450532e-20
233.0	5.415966e-20
234.0	5.381764e-20
235.0	5.347920e-20
236.0	5.314430e-20
237.0	5.281288e-20
238.0	5.248488e-20
239.0	5.216027e-20
240.0	5.183899e-20
241.0	5.152099e-20
242.0	5.120623e-20
243.0	5.089466e-20
244.0	5.058624e-20
245.0	5.028092e-20
246.0	4.997866e-20
247.0	4.967942e-20
248.0	4.938315e-20
249.0	4.908981e-20
250.0	4.879937e-20
251.0	4.851178e-20
252.0	4.822700e-20
253.0	4.794500e-20
254.0	4.766573e-20
255.0	4.738917e-20
256.0	4.711527e-20
257.0	4.684399e-20
258.0	4.657531e-20
259.0	4.630919e-20
260.0	4.604559e-20
261.0	4.578449e-20
262.0	4.552584e-20
263.0	4.526962e-20
264.0	4.501579e-20
265.0	4.476433e-20
266.0	4.451520e-20
267.0	4.426837e-20
268.0	4.402381e-20
269.0	4.378150e-20
270.0	4.354140e-20
271.0	4.330348e-20
272.0	4.306773e-20
273.0	4.283411e-20
274.0	4.260259e-20
275.0	4.237315e-20
276.0	4.214576e-20
277.0	4.192040e-20
278.0	4.169703e-20
279.0	4.147565e-20
280.0	4.125622e-20
281.0	4.103871e-20
282.0	4.082311e-20
283.0	4.060939e-20
284.0	4.039753e-20
285.0	4.018751e-20
286.0	3.997930e-20
287.0	3.977288e-20
288.0	3.956823e-20
289.0	3.936532e-20
290.0	3.916415e-20
291.0	3.896469e-20
292.0	3.876691e-20
293.0	3.857080e-20
294.0	3.837633e-20
295.0	3.818350e-20
296.0	3.799228e-20
297.0	3.780264e-20
298.0	3.761458e-20
299.0	3.742807e-20
300.0	3.724310e-20
