Excitation energy (eV): 9.67
Energy (eV)	Rate coefficient (m^3/s)
263.0	1.682447e-16
264.0	1.675640e-16
265.0	1.668881e-16
266.0	1.662169e-16
267.0	1.655505e-16
268.0	1.648886e-16
269.0	1.642312e-16
270.0	1.635784e-16
271.0	1.629302e-16
272.0	1.622864e-16
273.0	1.616468e-16
274.0	1.610117e-16
275.0	1.603809e-16
276.0	1.597545e-16
277.0	1.591323e-16
278.0	1.585142e-16
279.0	1.579003e-16
280.0	1.572906e-16
281.0	1.566850e-16
282.0	1.560835e-16
283.0	1.554860e-16
284.0	1.548926e-16
285.0	1.543029e-16
286.0	1.537170e-16
287.0	1.531351e-16
288.0	1.525569e-16
289.0	1.519825e-16
290.0	1.514118e-16
291.0	1.508449e-16
292.0	1.502817e-16
293.0	1.497221e-16
294.0	1.491661e-16
295.0	1.486139e-16
296.0	1.480654e-16
297.0	1.475203e-16
298.0	1.469787e-16
299.0	1.464404e-16
300.0	1.459055e-16
