Excitation energy (eV): 9.92
Energy (eV)	Rate coefficient (m^3/s)
263.0	1.271894e-16
264.0	1.267621e-16
265.0	1.263374e-16
266.0	1.259156e-16
267.0	1.254964e-16
268.0	1.250799e-16
269.0	1.246660e-16
270.0	1.242547e-16
271.0	1.238460e-16
272.0	1.234399e-16
273.0	1.230362e-16
274.0	1.226351e-16
275.0	1.222365e-16
276.0	1.218404e-16
277.0	1.214466e-16
278.0	1.210553e-16
279.0	1.206664e-16
280.0	1.202798e-16
281.0	1.198957e-16
282.0	1.195139e-16
283.0	1.191344e-16
284.0	1.187574e-16
285.0	1.183824e-16
286.0	1.180097e-16
287.0	1.176393e-16
288.0	1.172711e-16
289.0	1.169051e-16
290.0	1.165412e-16
291.0	1.161794e-16
292.0	1.158199e-16
293.0	1.154625e-16
294.0	1.151072e-16
295.0	1.147541e-16
296.0	1.144030e-16
297.0	1.140541e-16
298.0	1.137070e-16
299.0	1.133619e-16
300.0	1.130187e-16
