Excitation energy (eV): 10.27
Energy (eV)	Rate coefficient (m^3/s)
263.0	4.493366e-16
264.0	4.492317e-16
265.0	4.491274e-16
266.0	4.490238e-16
267.0	4.489209e-16
268.0	4.488186e-16
269.0	4.487167e-16
270.0	4.486155e-16
271.0	4.485150e-16
272.0	4.484151e-16
273.0	4.483155e-16
274.0	4.482167e-16
275.0	4.481184e-16
276.0	4.480207e-16
277.0	4.479236e-16
278.0	4.478270e-16
279.0	4.477309e-16
280.0	4.476354e-16
281.0	4.475405e-16
282.0	4.474462e-16
283.0	4.473525e-16
284.0	4.472594e-16
285.0	4.471667e-16
286.0	4.470744e-16
287.0	4.469826e-16
288.0	4.468914e-16
289.0	4.468005e-16
290.0	4.467101e-16
291.0	4.466203e-16
292.0	4.465310e-16
293.0	4.464422e-16
294.0	4.463540e-16
295.0	4.462663e-16
296.0	4.461792e-16
297.0	4.460926e-16
298.0	4.460064e-16
299.0	4.459204e-16
300.0	4.458349e-16
