Excitation energy (eV): 8.88
Energy (eV)	Rate coefficient (m^3/s)
263.0	4.641508e-16
264.0	4.622231e-16
265.0	4.603093e-16
266.0	4.584092e-16
267.0	4.565227e-16
268.0	4.546497e-16
269.0	4.527901e-16
270.0	4.509438e-16
271.0	4.491106e-16
272.0	4.472903e-16
273.0	4.454824e-16
274.0	4.436875e-16
275.0	4.419051e-16
276.0	4.401352e-16
277.0	4.383777e-16
278.0	4.366320e-16
279.0	4.348981e-16
280.0	4.331762e-16
281.0	4.314661e-16
282.0	4.297680e-16
283.0	4.280814e-16
284.0	4.264068e-16
285.0	4.247426e-16
286.0	4.230895e-16
287.0	4.214477e-16
288.0	4.198171e-16
289.0	4.181976e-16
290.0	4.165891e-16
291.0	4.149914e-16
292.0	4.134044e-16
293.0	4.118279e-16
294.0	4.102618e-16
295.0	4.087061e-16
296.0	4.071607e-16
297.0	4.056252e-16
298.0	4.040994e-16
299.0	4.025831e-16
300.0	4.010767e-16
