Excitation energy (eV): 7.75
Energy (eV)	Rate coefficient (m^3/s)
263.0	5.251937e-16
264.0	5.230706e-16
265.0	5.209622e-16
266.0	5.188685e-16
267.0	5.167894e-16
268.0	5.147246e-16
269.0	5.126742e-16
270.0	5.106378e-16
271.0	5.086155e-16
272.0	5.066070e-16
273.0	5.046122e-16
274.0	5.026311e-16
275.0	5.006634e-16
276.0	4.987090e-16
277.0	4.967677e-16
278.0	4.948395e-16
279.0	4.929245e-16
280.0	4.910222e-16
281.0	4.891325e-16
282.0	4.872555e-16
283.0	4.853908e-16
284.0	4.835386e-16
285.0	4.816986e-16
286.0	4.798707e-16
287.0	4.780548e-16
288.0	4.762508e-16
289.0	4.744586e-16
290.0	4.726781e-16
291.0	4.709091e-16
292.0	4.691516e-16
293.0	4.674053e-16
294.0	4.656703e-16
295.0	4.639466e-16
296.0	4.622340e-16
297.0	4.605322e-16
298.0	4.588412e-16
299.0	4.571610e-16
300.0	4.554914e-16
