Excitation energy (eV): 9.67
Energy (eV)	Rate coefficient (m^3/s)
263.0	1.701348e-16
264.0	1.694440e-16
265.0	1.687580e-16
266.0	1.680768e-16
267.0	1.674003e-16
268.0	1.667285e-16
269.0	1.660615e-16
270.0	1.653991e-16
271.0	1.647412e-16
272.0	1.640879e-16
273.0	1.634391e-16
274.0	1.627948e-16
275.0	1.621548e-16
276.0	1.615192e-16
277.0	1.608878e-16
278.0	1.602608e-16
279.0	1.596381e-16
280.0	1.590196e-16
281.0	1.584052e-16
282.0	1.577949e-16
283.0	1.571886e-16
284.0	1.565865e-16
285.0	1.559883e-16
286.0	1.553941e-16
287.0	1.548038e-16
288.0	1.542174e-16
289.0	1.536349e-16
290.0	1.530563e-16
291.0	1.524814e-16
292.0	1.519102e-16
293.0	1.513427e-16
294.0	1.507788e-16
295.0	1.502187e-16
296.0	1.496622e-16
297.0	1.491093e-16
298.0	1.485599e-16
299.0	1.480140e-16
300.0	1.474715e-16
