Excitation energy (eV): 8.04
Energy (eV)	Rate coefficient (m^3/s)
263.0	5.466325e-16
264.0	5.441734e-16
265.0	5.417327e-16
266.0	5.393103e-16
267.0	5.369062e-16
268.0	5.345199e-16
269.0	5.321515e-16
270.0	5.298008e-16
271.0	5.274673e-16
272.0	5.251511e-16
273.0	5.228520e-16
274.0	5.205698e-16
275.0	5.183043e-16
276.0	5.160554e-16
277.0	5.138227e-16
278.0	5.116062e-16
279.0	5.094059e-16
280.0	5.072214e-16
281.0	5.050526e-16
282.0	5.028994e-16
283.0	5.007615e-16
284.0	4.986389e-16
285.0	4.965316e-16
286.0	4.944390e-16
287.0	4.923612e-16
288.0	4.902981e-16
289.0	4.882496e-16
290.0	4.862154e-16
291.0	4.841954e-16
292.0	4.821895e-16
293.0	4.801975e-16
294.0	4.782191e-16
295.0	4.762548e-16
296.0	4.743039e-16
297.0	4.723663e-16
298.0	4.704421e-16
299.0	4.685310e-16
300.0	4.666328e-16
