Excitation energy (eV): 0.288
Energy (eV)	Rate coefficient (m^3/s)
263.0	3.045528e-17
264.0	3.028396e-17
265.0	3.011424e-17
266.0	2.994610e-17
267.0	2.977951e-17
268.0	2.961447e-17
269.0	2.945094e-17
270.0	2.928891e-17
271.0	2.912837e-17
272.0	2.896928e-17
273.0	2.881164e-17
274.0	2.865542e-17
275.0	2.850061e-17
276.0	2.834719e-17
277.0	2.819514e-17
278.0	2.804444e-17
279.0	2.789508e-17
280.0	2.774704e-17
281.0	2.760031e-17
282.0	2.745487e-17
283.0	2.731070e-17
284.0	2.716778e-17
285.0	2.702611e-17
286.0	2.688566e-17
287.0	2.674643e-17
288.0	2.660840e-17
289.0	2.647154e-17
290.0	2.633586e-17
291.0	2.620133e-17
292.0	2.606795e-17
293.0	2.593569e-17
294.0	2.580454e-17
295.0	2.567450e-17
296.0	2.554555e-17
297.0	2.541767e-17
298.0	2.529085e-17
299.0	2.516509e-17
300.0	2.504036e-17
