Excitation energy (eV): 1.133
Energy (eV)	Rate coefficient (m^3/s)
0.0	0.000000e+00
1.0	6.292391e-16
2.0	1.323193e-15
3.0	1.304980e-15
4.0	1.140918e-15
5.0	9.757189e-16
6.0	8.359424e-16
7.0	7.221544e-16
8.0	6.299377e-16
9.0	5.547261e-16
10.0	4.927767e-16
11.0	4.412049e-16
12.0	3.978232e-16
13.0	3.609728e-16
14.0	3.293873e-16
15.0	3.020903e-16
16.0	2.783214e-16
17.0	2.574821e-16
18.0	2.390963e-16
19.0	2.227817e-16
20.0	2.082286e-16
21.0	1.951839e-16
22.0	1.834387e-16
23.0	1.728200e-16
24.0	1.631828e-16
25.0	1.544054e-16
26.0	1.463845e-16
27.0	1.390323e-16
28.0	1.322735e-16
29.0	1.260434e-16
30.0	1.202861e-16
31.0	1.149529e-16
32.0	1.100015e-16
33.0	1.053948e-16
34.0	1.011002e-16
35.0	9.708898e-17
36.0	9.333561e-17
37.0	8.981755e-17
38.0	8.651470e-17
39.0	8.340909e-17
40.0	8.048466e-17
41.0	7.772695e-17
42.0	7.512299e-17
43.0	7.266104e-17
44.0	7.033052e-17
45.0	6.812182e-17
46.0	6.602622e-17
47.0	6.403579e-17
48.0	6.214328e-17
49.0	6.034209e-17
50.0	5.862618e-17
51.0	5.699000e-17
52.0	5.542847e-17
53.0	5.393691e-17
54.0	5.251101e-17
55.0	5.114679e-17
56.0	4.984059e-17
57.0	4.858902e-17
58.0	4.738893e-17
59.0	4.623740e-17
60.0	4.513174e-17
61.0	4.406942e-17
62.0	4.304811e-17
63.0	4.206562e-17
64.0	4.111992e-17
65.0	4.020911e-17
66.0	3.933141e-17
67.0	3.848518e-17
68.0	3.766884e-17
69.0	3.688095e-17
70.0	3.612013e-17
71.0	3.538510e-17
72.0	3.467466e-17
73.0	3.398766e-17
74.0	3.332304e-17
75.0	3.267980e-17
76.0	3.205698e-17
77.0	3.145369e-17
78.0	3.086907e-17
79.0	3.030234e-17
80.0	2.975274e-17
81.0	2.921954e-17
82.0	2.870207e-17
83.0	2.819970e-17
84.0	2.771180e-17
85.0	2.723781e-17
86.0	2.677718e-17
87.0	2.632938e-17
88.0	2.589392e-17
89.0	2.547033e-17
90.0	2.505816e-17
91.0	2.465698e-17
92.0	2.426639e-17
93.0	2.388601e-17
94.0	2.351545e-17
95.0	2.315438e-17
96.0	2.280245e-17
97.0	2.245934e-17
98.0	2.212476e-17
99.0	2.179839e-17
100.0	2.147997e-17
101.0	2.116922e-17
102.0	2.086590e-17
103.0	2.056974e-17
104.0	2.028053e-17
105.0	1.999803e-17
106.0	1.972202e-17
107.0	1.945231e-17
108.0	1.918868e-17
109.0	1.893096e-17
110.0	1.867895e-17
111.0	1.843249e-17
112.0	1.819139e-17
113.0	1.795551e-17
114.0	1.772468e-17
115.0	1.749875e-17
116.0	1.727758e-17
117.0	1.706102e-17
118.0	1.684896e-17
119.0	1.664125e-17
120.0	1.643777e-17
121.0	1.623841e-17
122.0	1.604304e-17
123.0	1.585156e-17
124.0	1.566385e-17
125.0	1.547982e-17
126.0	1.529937e-17
127.0	1.512240e-17
128.0	1.494881e-17
129.0	1.477851e-17
130.0	1.461142e-17
131.0	1.444746e-17
132.0	1.428654e-17
133.0	1.412859e-17
134.0	1.397353e-17
135.0	1.382128e-17
136.0	1.367177e-17
137.0	1.352494e-17
138.0	1.338072e-17
139.0	1.323905e-17
140.0	1.309985e-17
141.0	1.296308e-17
142.0	1.282868e-17
143.0	1.269657e-17
144.0	1.256672e-17
145.0	1.243907e-17
146.0	1.231357e-17
147.0	1.219016e-17
148.0	1.206879e-17
149.0	1.194943e-17
150.0	1.183203e-17
151.0	1.171653e-17
152.0	1.160290e-17
153.0	1.149109e-17
154.0	1.138107e-17
155.0	1.127279e-17
156.0	1.116622e-17
157.0	1.106132e-17
158.0	1.095805e-17
159.0	1.085637e-17
160.0	1.075626e-17
161.0	1.065768e-17
162.0	1.056059e-17
163.0	1.046497e-17
164.0	1.037078e-17
165.0	1.027800e-17
166.0	1.018659e-17
167.0	1.009653e-17
168.0	1.000779e-17
169.0	9.920343e-18
170.0	9.834160e-18
171.0	9.749218e-18
172.0	9.665491e-18
173.0	9.582956e-18
174.0	9.501589e-18
175.0	9.421366e-18
176.0	9.342266e-18
177.0	9.264267e-18
178.0	9.187347e-18
179.0	9.111485e-18
180.0	9.036662e-18
181.0	8.962857e-18
182.0	8.890051e-18
183.0	8.818225e-18
184.0	8.747362e-18
185.0	8.677442e-18
186.0	8.608449e-18
187.0	8.540365e-18
188.0	8.473174e-18
189.0	8.406859e-18
190.0	8.341405e-18
191.0	8.276796e-18
192.0	8.213016e-18
193.0	8.150052e-18
194.0	8.087887e-18
195.0	8.026509e-18
196.0	7.965903e-18
197.0	7.906057e-18
198.0	7.846955e-18
199.0	7.788587e-18
200.0	7.730938e-18
201.0	7.673997e-18
202.0	7.617751e-18
203.0	7.562189e-18
204.0	7.507300e-18
205.0	7.453071e-18
206.0	7.399492e-18
207.0	7.346551e-18
208.0	7.294239e-18
209.0	7.242545e-18
210.0	7.191458e-18
211.0	7.140970e-18
212.0	7.091069e-18
213.0	7.041746e-18
214.0	6.992993e-18
215.0	6.944800e-18
216.0	6.897157e-18
217.0	6.850057e-18
218.0	6.803491e-18
219.0	6.757450e-18
220.0	6.711925e-18
221.0	6.666910e-18
222.0	6.622395e-18
223.0	6.578374e-18
224.0	6.534838e-18
225.0	6.491780e-18
226.0	6.449193e-18
227.0	6.407069e-18
228.0	6.365402e-18
229.0	6.324185e-18
230.0	6.283411e-18
231.0	6.243073e-18
232.0	6.203164e-18
233.0	6.163679e-18
234.0	6.124611e-18
235.0	6.085954e-18
236.0	6.047702e-18
237.0	6.009849e-18
238.0	5.972389e-18
239.0	5.935317e-18
240.0	5.898627e-18
241.0	5.862313e-18
242.0	5.826370e-18
243.0	5.790793e-18
244.0	5.755576e-18
245.0	5.720715e-18
246.0	5.686205e-18
247.0	5.652040e-18
248.0	5.618216e-18
249.0	5.584727e-18
250.0	5.551571e-18
251.0	5.518741e-18
252.0	5.486233e-18
253.0	5.454043e-18
254.0	5.422167e-18
255.0	5.390600e-18
256.0	5.359338e-18
257.0	5.328377e-18
258.0	5.297713e-18
259.0	5.267342e-18
260.0	5.237260e-18
261.0	5.207463e-18
262.0	5.177948e-18
263.0	5.148710e-18
264.0	5.119747e-18
265.0	5.091054e-18
266.0	5.062628e-18
267.0	5.034466e-18
268.0	5.006564e-18
269.0	4.978918e-18
270.0	4.951527e-18
271.0	4.924385e-18
272.0	4.897490e-18
273.0	4.870839e-18
274.0	4.844430e-18
275.0	4.818257e-18
276.0	4.792320e-18
277.0	4.766615e-18
278.0	4.741138e-18
279.0	4.715888e-18
280.0	4.690861e-18
281.0	4.666055e-18
282.0	4.641466e-18
283.0	4.617093e-18
284.0	4.592932e-18
285.0	4.568981e-18
286.0	4.545238e-18
287.0	4.521699e-18
288.0	4.498363e-18
289.0	4.475227e-18
290.0	4.452289e-18
291.0	4.429546e-18
292.0	4.406996e-18
293.0	4.384636e-18
294.0	4.362465e-18
295.0	4.340481e-18
296.0	4.318680e-18
297.0	4.297061e-18
298.0	4.275622e-18
299.0	4.254361e-18
300.0	4.233275e-18
