Momentum transfer, no inelastic energy loss (eV): 0.0
Energy (eV)	Rate coefficient (m^3/s)
262.0	4.743276e-14
263.0	4.731220e-14
264.0	4.719228e-14
265.0	4.707301e-14
266.0	4.695439e-14
267.0	4.683639e-14
268.0	4.671903e-14
269.0	4.660230e-14
270.0	4.648618e-14
271.0	4.637068e-14
272.0	4.625579e-14
273.0	4.614150e-14
274.0	4.602782e-14
275.0	4.591473e-14
276.0	4.580223e-14
277.0	4.569032e-14
278.0	4.557899e-14
279.0	4.546824e-14
280.0	4.535806e-14
281.0	4.524844e-14
282.0	4.513939e-14
283.0	4.503090e-14
284.0	4.492297e-14
285.0	4.481558e-14
286.0	4.470874e-14
287.0	4.460245e-14
288.0	4.449669e-14
289.0	4.439146e-14
290.0	4.428676e-14
291.0	4.418259e-14
292.0	4.407894e-14
293.0	4.397581e-14
294.0	4.387319e-14
295.0	4.377108e-14
296.0	4.366947e-14
297.0	4.356837e-14
298.0	4.346777e-14
299.0	4.336765e-14
300.0	4.326803e-14
