Excitation energy (eV): 11.19
Energy (eV)	Rate coefficient (m^3/s)
263.0	3.576152e-16
264.0	3.561123e-16
265.0	3.546202e-16
266.0	3.531391e-16
267.0	3.516686e-16
268.0	3.502083e-16
269.0	3.487577e-16
270.0	3.473176e-16
271.0	3.458881e-16
272.0	3.444685e-16
273.0	3.430582e-16
274.0	3.416580e-16
275.0	3.402678e-16
276.0	3.388871e-16
277.0	3.375160e-16
278.0	3.361541e-16
279.0	3.348014e-16
280.0	3.334581e-16
281.0	3.321240e-16
282.0	3.307992e-16
283.0	3.294839e-16
284.0	3.281779e-16
285.0	3.268797e-16
286.0	3.255903e-16
287.0	3.243097e-16
288.0	3.230376e-16
289.0	3.217735e-16
290.0	3.205176e-16
291.0	3.192701e-16
292.0	3.180312e-16
293.0	3.168009e-16
294.0	3.155788e-16
295.0	3.143655e-16
296.0	3.131601e-16
297.0	3.119626e-16
298.0	3.107724e-16
299.0	3.095893e-16
300.0	3.084137e-16
