Excitation energy (eV): 0.573
Energy (eV)	Rate coefficient (m^3/s)
0.0	0.000000e+00
1.0	1.781374e-15
2.0	3.745955e-15
3.0	3.694393e-15
4.0	3.229935e-15
5.0	2.762256e-15
6.0	2.366550e-15
7.0	2.044416e-15
8.0	1.783351e-15
9.0	1.570428e-15
10.0	1.395049e-15
11.0	1.249049e-15
12.0	1.126236e-15
13.0	1.021913e-15
14.0	9.324942e-16
15.0	8.552166e-16
16.0	7.879269e-16
17.0	7.289308e-16
18.0	6.768806e-16
19.0	6.306941e-16
20.0	5.894945e-16
21.0	5.525648e-16
22.0	5.193143e-16
23.0	4.892527e-16
24.0	4.619700e-16
25.0	4.371211e-16
26.0	4.144140e-16
27.0	3.935998e-16
28.0	3.744657e-16
29.0	3.568284e-16
30.0	3.405294e-16
31.0	3.254312e-16
32.0	3.114139e-16
33.0	2.983724e-16
34.0	2.862144e-16
35.0	2.748585e-16
36.0	2.642328e-16
37.0	2.542732e-16
38.0	2.449228e-16
39.0	2.361308e-16
40.0	2.278518e-16
41.0	2.200447e-16
42.0	2.126729e-16
43.0	2.057031e-16
44.0	1.991054e-16
45.0	1.928526e-16
46.0	1.869200e-16
47.0	1.812851e-16
48.0	1.759274e-16
49.0	1.708282e-16
50.0	1.659705e-16
51.0	1.613385e-16
52.0	1.569178e-16
53.0	1.526952e-16
54.0	1.486585e-16
55.0	1.447964e-16
56.0	1.410985e-16
57.0	1.375553e-16
58.0	1.341579e-16
59.0	1.308979e-16
60.0	1.277678e-16
61.0	1.247604e-16
62.0	1.218690e-16
63.0	1.190876e-16
64.0	1.164103e-16
65.0	1.138318e-16
66.0	1.113471e-16
67.0	1.089514e-16
68.0	1.066403e-16
69.0	1.044098e-16
70.0	1.022559e-16
71.0	1.001751e-16
72.0	9.816382e-17
73.0	9.621894e-17
74.0	9.433741e-17
75.0	9.251639e-17
76.0	9.075319e-17
77.0	8.904527e-17
78.0	8.739023e-17
79.0	8.578582e-17
80.0	8.422988e-17
81.0	8.272040e-17
82.0	8.125546e-17
83.0	7.983324e-17
84.0	7.845201e-17
85.0	7.711015e-17
86.0	7.580609e-17
87.0	7.453837e-17
88.0	7.330558e-17
89.0	7.210640e-17
90.0	7.093954e-17
91.0	6.980382e-17
92.0	6.869806e-17
93.0	6.762119e-17
94.0	6.657216e-17
95.0	6.554996e-17
96.0	6.455365e-17
97.0	6.358232e-17
98.0	6.263510e-17
99.0	6.171116e-17
100.0	6.080971e-17
101.0	5.992999e-17
102.0	5.907128e-17
103.0	5.823287e-17
104.0	5.741410e-17
105.0	5.661434e-17
106.0	5.583297e-17
107.0	5.506941e-17
108.0	5.432309e-17
109.0	5.359348e-17
110.0	5.288005e-17
111.0	5.218230e-17
112.0	5.149976e-17
113.0	5.083197e-17
114.0	5.017849e-17
115.0	4.953888e-17
116.0	4.891275e-17
117.0	4.829970e-17
118.0	4.769934e-17
119.0	4.711131e-17
120.0	4.653527e-17
121.0	4.597087e-17
122.0	4.541778e-17
123.0	4.487570e-17
124.0	4.434431e-17
125.0	4.382333e-17
126.0	4.331246e-17
127.0	4.281144e-17
128.0	4.232001e-17
129.0	4.183791e-17
130.0	4.136489e-17
131.0	4.090071e-17
132.0	4.044515e-17
133.0	3.999799e-17
134.0	3.955900e-17
135.0	3.912798e-17
136.0	3.870473e-17
137.0	3.828906e-17
138.0	3.788078e-17
139.0	3.747969e-17
140.0	3.708564e-17
141.0	3.669844e-17
142.0	3.631793e-17
143.0	3.594395e-17
144.0	3.557635e-17
145.0	3.521496e-17
146.0	3.485966e-17
147.0	3.451029e-17
148.0	3.416671e-17
149.0	3.382880e-17
150.0	3.349642e-17
151.0	3.316945e-17
152.0	3.284776e-17
153.0	3.253124e-17
154.0	3.221977e-17
155.0	3.191323e-17
156.0	3.161153e-17
157.0	3.131455e-17
158.0	3.102219e-17
159.0	3.073435e-17
160.0	3.045093e-17
161.0	3.017185e-17
162.0	2.989700e-17
163.0	2.962629e-17
164.0	2.935965e-17
165.0	2.909698e-17
166.0	2.883821e-17
167.0	2.858325e-17
168.0	2.833202e-17
169.0	2.808445e-17
170.0	2.784047e-17
171.0	2.760000e-17
172.0	2.736297e-17
173.0	2.712931e-17
174.0	2.689896e-17
175.0	2.667185e-17
176.0	2.644792e-17
177.0	2.622710e-17
178.0	2.600934e-17
179.0	2.579458e-17
180.0	2.558276e-17
181.0	2.537381e-17
182.0	2.516770e-17
183.0	2.496436e-17
184.0	2.476375e-17
185.0	2.456581e-17
186.0	2.437049e-17
187.0	2.417774e-17
188.0	2.398752e-17
189.0	2.379979e-17
190.0	2.361449e-17
191.0	2.343158e-17
192.0	2.325102e-17
193.0	2.307277e-17
194.0	2.289678e-17
195.0	2.272302e-17
196.0	2.255144e-17
197.0	2.238202e-17
198.0	2.221470e-17
199.0	2.204946e-17
200.0	2.188626e-17
201.0	2.172506e-17
202.0	2.156583e-17
203.0	2.140853e-17
204.0	2.125314e-17
205.0	2.109962e-17
206.0	2.094793e-17
207.0	2.079806e-17
208.0	2.064996e-17
209.0	2.050362e-17
210.0	2.035899e-17
211.0	2.021606e-17
212.0	2.007479e-17
213.0	1.993516e-17
214.0	1.979714e-17
215.0	1.966070e-17
216.0	1.952583e-17
217.0	1.939249e-17
218.0	1.926066e-17
219.0	1.913031e-17
220.0	1.900143e-17
221.0	1.887400e-17
222.0	1.874798e-17
223.0	1.862335e-17
224.0	1.850010e-17
225.0	1.837820e-17
226.0	1.825764e-17
227.0	1.813839e-17
228.0	1.802043e-17
229.0	1.790374e-17
230.0	1.778831e-17
231.0	1.767411e-17
232.0	1.756113e-17
233.0	1.744935e-17
234.0	1.733875e-17
235.0	1.722931e-17
236.0	1.712102e-17
237.0	1.701386e-17
238.0	1.690781e-17
239.0	1.680286e-17
240.0	1.669899e-17
241.0	1.659618e-17
242.0	1.649443e-17
243.0	1.639371e-17
244.0	1.629401e-17
245.0	1.619532e-17
246.0	1.609762e-17
247.0	1.600090e-17
248.0	1.590515e-17
249.0	1.581034e-17
250.0	1.571648e-17
251.0	1.562353e-17
252.0	1.553150e-17
253.0	1.544037e-17
254.0	1.535013e-17
255.0	1.526077e-17
256.0	1.517226e-17
257.0	1.508461e-17
258.0	1.499780e-17
259.0	1.491182e-17
260.0	1.482666e-17
261.0	1.474231e-17
262.0	1.465875e-17
263.0	1.457598e-17
264.0	1.449398e-17
265.0	1.441276e-17
266.0	1.433228e-17
267.0	1.425255e-17
268.0	1.417356e-17
269.0	1.409530e-17
270.0	1.401775e-17
271.0	1.394091e-17
272.0	1.386478e-17
273.0	1.378933e-17
274.0	1.371456e-17
275.0	1.364047e-17
276.0	1.356704e-17
277.0	1.349427e-17
278.0	1.342214e-17
279.0	1.335066e-17
280.0	1.327981e-17
281.0	1.320958e-17
282.0	1.313997e-17
283.0	1.307097e-17
284.0	1.300257e-17
285.0	1.293477e-17
286.0	1.286755e-17
287.0	1.280091e-17
288.0	1.273485e-17
289.0	1.266935e-17
290.0	1.260441e-17
291.0	1.254003e-17
292.0	1.247619e-17
293.0	1.241289e-17
294.0	1.235012e-17
295.0	1.228788e-17
296.0	1.222617e-17
297.0	1.216496e-17
298.0	1.210427e-17
299.0	1.204408e-17
300.0	1.198439e-17
